Step;AgentID;Position;Speed
976;234;(156.0, 1.0);4.0
976;235;(140.0, 1.0);4.0
976;236;(124.0, 1.0);4.0
976;237;(108.0, 1.0);4.0
976;238;(92.0, 1.0);4.0
976;239;(76.0, 1.0);4.0
976;240;(60.0, 1.0);4.0
976;241;(44.0, 1.0);4.0
976;242;(28.0, 1.0);4.0
976;243;(12.0, 1.0);4.0
977;226;(288.0, 1.0);4.0
977;227;(272.0, 1.0);4.0
977;228;(256.0, 1.0);4.0
977;229;(240.0, 1.0);4.0
977;230;(224.0, 1.0);4.0
977;231;(208.0, 1.0);4.0
977;232;(192.0, 1.0);4.0
977;233;(176.0, 1.0);4.0
977;234;(160.0, 1.0);4.0
977;235;(144.0, 1.0);4.0
977;236;(128.0, 1.0);4.0
977;237;(112.0, 1.0);4.0
977;238;(96.0, 1.0);4.0
977;239;(80.0, 1.0);4.0
977;240;(64.0, 1.0);4.0
977;241;(48.0, 1.0);4.0
977;242;(32.0, 1.0);4.0
977;243;(16.0, 1.0);4.0
977;244;(0, 1.0);4.0
978;226;(292.0, 1.0);4.0
978;227;(276.0, 1.0);4.0
978;228;(260.0, 1.0);4.0
978;229;(244.0, 1.0);4.0
978;230;(228.0, 1.0);4.0
978;231;(212.0, 1.0);4.0
978;232;(196.0, 1.0);4.0
978;233;(180.0, 1.0);4.0
978;234;(164.0, 1.0);4.0
978;235;(148.0, 1.0);4.0
978;236;(132.0, 1.0);4.0
978;237;(116.0, 1.0);4.0
978;238;(100.0, 1.0);4.0
978;239;(84.0, 1.0);4.0
978;240;(68.0, 1.0);4.0
978;241;(52.0, 1.0);4.0
978;242;(36.0, 1.0);4.0
978;243;(20.0, 1.0);4.0
978;244;(4.0, 1.0);4.0
979;226;(296.0, 1.0);4.0
979;227;(280.0, 1.0);4.0
979;228;(264.0, 1.0);4.0
979;229;(248.0, 1.0);4.0
979;230;(232.0, 1.0);4.0
979;231;(216.0, 1.0);4.0
979;232;(200.0, 1.0);4.0
979;233;(184.0, 1.0);4.0
979;234;(168.0, 1.0);4.0
979;235;(152.0, 1.0);4.0
979;236;(136.0, 1.0);4.0
979;237;(120.0, 1.0);4.0
979;238;(104.0, 1.0);4.0
979;239;(88.0, 1.0);4.0
979;240;(72.0, 1.0);4.0
979;241;(56.0, 1.0);4.0
979;242;(40.0, 1.0);4.0
979;243;(24.0, 1.0);4.0
979;244;(8.0, 1.0);4.0
980;227;(284.0, 1.0);4.0
980;228;(268.0, 1.0);4.0
980;229;(252.0, 1.0);4.0
980;230;(236.0, 1.0);4.0
980;231;(220.0, 1.0);4.0
980;232;(204.0, 1.0);4.0
980;233;(188.0, 1.0);4.0
980;234;(172.0, 1.0);4.0
980;235;(156.0, 1.0);4.0
980;236;(140.0, 1.0);4.0
980;237;(124.0, 1.0);4.0
980;238;(108.0, 1.0);4.0
980;239;(92.0, 1.0);4.0
980;240;(76.0, 1.0);4.0
980;241;(60.0, 1.0);4.0
980;242;(44.0, 1.0);4.0
980;243;(28.0, 1.0);4.0
980;244;(12.0, 1.0);4.0
981;227;(288.0, 1.0);4.0
981;228;(272.0, 1.0);4.0
981;229;(256.0, 1.0);4.0
981;230;(240.0, 1.0);4.0
981;231;(224.0, 1.0);4.0
981;232;(208.0, 1.0);4.0
981;233;(192.0, 1.0);4.0
981;234;(176.0, 1.0);4.0
981;235;(160.0, 1.0);4.0
981;236;(144.0, 1.0);4.0
981;237;(128.0, 1.0);4.0
981;238;(112.0, 1.0);4.0
981;239;(96.0, 1.0);4.0
981;240;(80.0, 1.0);4.0
981;241;(64.0, 1.0);4.0
981;242;(48.0, 1.0);4.0
981;243;(32.0, 1.0);4.0
981;244;(16.0, 1.0);4.0
981;245;(0, 1.0);4.0
982;227;(292.0, 1.0);4.0
982;228;(276.0, 1.0);4.0
982;229;(260.0, 1.0);4.0
982;230;(244.0, 1.0);4.0
982;231;(228.0, 1.0);4.0
982;232;(212.0, 1.0);4.0
982;233;(196.0, 1.0);4.0
982;234;(180.0, 1.0);4.0
982;235;(164.0, 1.0);4.0
982;236;(148.0, 1.0);4.0
982;237;(132.0, 1.0);4.0
982;238;(116.0, 1.0);4.0
982;239;(100.0, 1.0);4.0
982;240;(84.0, 1.0);4.0
982;241;(68.0, 1.0);4.0
982;242;(52.0, 1.0);4.0
982;243;(36.0, 1.0);4.0
982;244;(20.0, 1.0);4.0
982;245;(4.0, 1.0);4.0
983;227;(296.0, 1.0);4.0
983;228;(280.0, 1.0);4.0
983;229;(264.0, 1.0);4.0
983;230;(248.0, 1.0);4.0
983;231;(232.0, 1.0);4.0
983;232;(216.0, 1.0);4.0
983;233;(200.0, 1.0);4.0
983;234;(184.0, 1.0);4.0
983;235;(168.0, 1.0);4.0
983;236;(152.0, 1.0);4.0
983;237;(136.0, 1.0);4.0
983;238;(120.0, 1.0);4.0
983;239;(104.0, 1.0);4.0
983;240;(88.0, 1.0);4.0
983;241;(72.0, 1.0);4.0
983;242;(56.0, 1.0);4.0
983;243;(40.0, 1.0);4.0
983;244;(24.0, 1.0);4.0
983;245;(8.0, 1.0);4.0
984;228;(284.0, 1.0);4.0
984;229;(268.0, 1.0);4.0
984;230;(252.0, 1.0);4.0
984;231;(236.0, 1.0);4.0
984;232;(220.0, 1.0);4.0
984;233;(204.0, 1.0);4.0
984;234;(188.0, 1.0);4.0
984;235;(172.0, 1.0);4.0
984;236;(156.0, 1.0);4.0
984;237;(140.0, 1.0);4.0
984;238;(124.0, 1.0);4.0
984;239;(108.0, 1.0);4.0
984;240;(92.0, 1.0);4.0
984;241;(76.0, 1.0);4.0
984;242;(60.0, 1.0);4.0
984;243;(44.0, 1.0);4.0
984;244;(28.0, 1.0);4.0
984;245;(12.0, 1.0);4.0
985;228;(288.0, 1.0);4.0
985;229;(272.0, 1.0);4.0
985;230;(256.0, 1.0);4.0
985;231;(240.0, 1.0);4.0
985;232;(224.0, 1.0);4.0
985;233;(208.0, 1.0);4.0
985;234;(192.0, 1.0);4.0
985;235;(176.0, 1.0);4.0
985;236;(160.0, 1.0);4.0
985;237;(144.0, 1.0);4.0
985;238;(128.0, 1.0);4.0
985;239;(112.0, 1.0);4.0
985;240;(96.0, 1.0);4.0
985;241;(80.0, 1.0);4.0
985;242;(64.0, 1.0);4.0
985;243;(48.0, 1.0);4.0
985;244;(32.0, 1.0);4.0
985;245;(16.0, 1.0);4.0
985;246;(0, 1.0);4.0
986;228;(292.0, 1.0);4.0
986;229;(276.0, 1.0);4.0
986;230;(260.0, 1.0);4.0
986;231;(244.0, 1.0);4.0
986;232;(228.0, 1.0);4.0
986;233;(212.0, 1.0);4.0
986;234;(196.0, 1.0);4.0
986;235;(180.0, 1.0);4.0
986;236;(164.0, 1.0);4.0
986;237;(148.0, 1.0);4.0
986;238;(132.0, 1.0);4.0
986;239;(116.0, 1.0);4.0
986;240;(100.0, 1.0);4.0
986;241;(84.0, 1.0);4.0
986;242;(68.0, 1.0);4.0
986;243;(52.0, 1.0);4.0
986;244;(36.0, 1.0);4.0
986;245;(20.0, 1.0);4.0
986;246;(4.0, 1.0);4.0
987;228;(296.0, 1.0);4.0
987;229;(280.0, 1.0);4.0
987;230;(264.0, 1.0);4.0
987;231;(248.0, 1.0);4.0
987;232;(232.0, 1.0);4.0
987;233;(216.0, 1.0);4.0
987;234;(200.0, 1.0);4.0
987;235;(184.0, 1.0);4.0
987;236;(168.0, 1.0);4.0
987;237;(152.0, 1.0);4.0
987;238;(136.0, 1.0);4.0
987;239;(120.0, 1.0);4.0
987;240;(104.0, 1.0);4.0
987;241;(88.0, 1.0);4.0
987;242;(72.0, 1.0);4.0
987;243;(56.0, 1.0);4.0
987;244;(40.0, 1.0);4.0
987;245;(24.0, 1.0);4.0
987;246;(8.0, 1.0);4.0
988;229;(284.0, 1.0);4.0
988;230;(268.0, 1.0);4.0
988;231;(252.0, 1.0);4.0
988;232;(236.0, 1.0);4.0
988;233;(220.0, 1.0);4.0
988;234;(204.0, 1.0);4.0
988;235;(188.0, 1.0);4.0
988;236;(172.0, 1.0);4.0
988;237;(156.0, 1.0);4.0
988;238;(140.0, 1.0);4.0
988;239;(124.0, 1.0);4.0
988;240;(108.0, 1.0);4.0
988;241;(92.0, 1.0);4.0
988;242;(76.0, 1.0);4.0
988;243;(60.0, 1.0);4.0
988;244;(44.0, 1.0);4.0
988;245;(28.0, 1.0);4.0
988;246;(12.0, 1.0);4.0
989;229;(288.0, 1.0);4.0
989;230;(272.0, 1.0);4.0
989;231;(256.0, 1.0);4.0
989;232;(240.0, 1.0);4.0
989;233;(224.0, 1.0);4.0
989;234;(208.0, 1.0);4.0
989;235;(192.0, 1.0);4.0
989;236;(176.0, 1.0);4.0
989;237;(160.0, 1.0);4.0
989;238;(144.0, 1.0);4.0
989;239;(128.0, 1.0);4.0
989;240;(112.0, 1.0);4.0
989;241;(96.0, 1.0);4.0
989;242;(80.0, 1.0);4.0
989;243;(64.0, 1.0);4.0
989;244;(48.0, 1.0);4.0
989;245;(32.0, 1.0);4.0
989;246;(16.0, 1.0);4.0
989;247;(0, 1.0);4.0
990;229;(292.0, 1.0);4.0
990;230;(276.0, 1.0);4.0
990;231;(260.0, 1.0);4.0
990;232;(244.0, 1.0);4.0
990;233;(228.0, 1.0);4.0
990;234;(212.0, 1.0);4.0
990;235;(196.0, 1.0);4.0
990;236;(180.0, 1.0);4.0
990;237;(164.0, 1.0);4.0
990;238;(148.0, 1.0);4.0
990;239;(132.0, 1.0);4.0
990;240;(116.0, 1.0);4.0
990;241;(100.0, 1.0);4.0
990;242;(84.0, 1.0);4.0
990;243;(68.0, 1.0);4.0
990;244;(52.0, 1.0);4.0
990;245;(36.0, 1.0);4.0
990;246;(20.0, 1.0);4.0
990;247;(4.0, 1.0);4.0
991;229;(296.0, 1.0);4.0
991;230;(280.0, 1.0);4.0
991;231;(264.0, 1.0);4.0
991;232;(248.0, 1.0);4.0
991;233;(232.0, 1.0);4.0
991;234;(216.0, 1.0);4.0
991;235;(200.0, 1.0);4.0
991;236;(184.0, 1.0);4.0
991;237;(168.0, 1.0);4.0
991;238;(152.0, 1.0);4.0
991;239;(136.0, 1.0);4.0
991;240;(120.0, 1.0);4.0
991;241;(104.0, 1.0);4.0
991;242;(88.0, 1.0);4.0
991;243;(72.0, 1.0);4.0
991;244;(56.0, 1.0);4.0
991;245;(40.0, 1.0);4.0
991;246;(24.0, 1.0);4.0
991;247;(8.0, 1.0);4.0
992;230;(284.0, 1.0);4.0
992;231;(268.0, 1.0);4.0
992;232;(252.0, 1.0);4.0
992;233;(236.0, 1.0);4.0
992;234;(220.0, 1.0);4.0
992;235;(204.0, 1.0);4.0
992;236;(188.0, 1.0);4.0
992;237;(172.0, 1.0);4.0
992;238;(156.0, 1.0);4.0
992;239;(140.0, 1.0);4.0
992;240;(124.0, 1.0);4.0
992;241;(108.0, 1.0);4.0
992;242;(92.0, 1.0);4.0
992;243;(76.0, 1.0);4.0
992;244;(60.0, 1.0);4.0
992;245;(44.0, 1.0);4.0
992;246;(28.0, 1.0);4.0
992;247;(12.0, 1.0);4.0
993;230;(288.0, 1.0);4.0
993;231;(272.0, 1.0);4.0
993;232;(256.0, 1.0);4.0
993;233;(240.0, 1.0);4.0
993;234;(224.0, 1.0);4.0
993;235;(208.0, 1.0);4.0
993;236;(192.0, 1.0);4.0
993;237;(176.0, 1.0);4.0
993;238;(160.0, 1.0);4.0
993;239;(144.0, 1.0);4.0
993;240;(128.0, 1.0);4.0
993;241;(112.0, 1.0);4.0
993;242;(96.0, 1.0);4.0
993;243;(80.0, 1.0);4.0
993;244;(64.0, 1.0);4.0
993;245;(48.0, 1.0);4.0
993;246;(32.0, 1.0);4.0
993;247;(16.0, 1.0);4.0
993;248;(0, 1.0);4.0
994;230;(292.0, 1.0);4.0
994;231;(276.0, 1.0);4.0
994;232;(260.0, 1.0);4.0
994;233;(244.0, 1.0);4.0
994;234;(228.0, 1.0);4.0
994;235;(212.0, 1.0);4.0
994;236;(196.0, 1.0);4.0
994;237;(180.0, 1.0);4.0
994;238;(164.0, 1.0);4.0
994;239;(148.0, 1.0);4.0
994;240;(132.0, 1.0);4.0
994;241;(116.0, 1.0);4.0
994;242;(100.0, 1.0);4.0
994;243;(84.0, 1.0);4.0
994;244;(68.0, 1.0);4.0
994;245;(52.0, 1.0);4.0
994;246;(36.0, 1.0);4.0
994;247;(20.0, 1.0);4.0
994;248;(4.0, 1.0);4.0
995;230;(296.0, 1.0);4.0
995;231;(280.0, 1.0);4.0
995;232;(264.0, 1.0);4.0
995;233;(248.0, 1.0);4.0
995;234;(232.0, 1.0);4.0
995;235;(216.0, 1.0);4.0
995;236;(200.0, 1.0);4.0
995;237;(184.0, 1.0);4.0
995;238;(168.0, 1.0);4.0
995;239;(152.0, 1.0);4.0
995;240;(136.0, 1.0);4.0
995;241;(120.0, 1.0);4.0
995;242;(104.0, 1.0);4.0
995;243;(88.0, 1.0);4.0
995;244;(72.0, 1.0);4.0
995;245;(56.0, 1.0);4.0
995;246;(40.0, 1.0);4.0
995;247;(24.0, 1.0);4.0
995;248;(8.0, 1.0);4.0
996;231;(284.0, 1.0);4.0
996;232;(268.0, 1.0);4.0
996;233;(252.0, 1.0);4.0
996;234;(236.0, 1.0);4.0
996;235;(220.0, 1.0);4.0
996;236;(204.0, 1.0);4.0
996;237;(188.0, 1.0);4.0
996;238;(172.0, 1.0);4.0
996;239;(156.0, 1.0);4.0
996;240;(140.0, 1.0);4.0
996;241;(124.0, 1.0);4.0
996;242;(108.0, 1.0);4.0
996;243;(92.0, 1.0);4.0
996;244;(76.0, 1.0);4.0
996;245;(60.0, 1.0);4.0
996;246;(44.0, 1.0);4.0
996;247;(28.0, 1.0);4.0
996;248;(12.0, 1.0);4.0
997;231;(288.0, 1.0);4.0
997;232;(272.0, 1.0);4.0
997;233;(256.0, 1.0);4.0
997;234;(240.0, 1.0);4.0
997;235;(224.0, 1.0);4.0
997;236;(208.0, 1.0);4.0
997;237;(192.0, 1.0);4.0
997;238;(176.0, 1.0);4.0
997;239;(160.0, 1.0);4.0
997;240;(144.0, 1.0);4.0
997;241;(128.0, 1.0);4.0
997;242;(112.0, 1.0);4.0
997;243;(96.0, 1.0);4.0
997;244;(80.0, 1.0);4.0
997;245;(64.0, 1.0);4.0
997;246;(48.0, 1.0);4.0
997;247;(32.0, 1.0);4.0
997;248;(16.0, 1.0);4.0
997;249;(0, 1.0);4.0
998;231;(292.0, 1.0);4.0
998;232;(276.0, 1.0);4.0
998;233;(260.0, 1.0);4.0
998;234;(244.0, 1.0);4.0
998;235;(228.0, 1.0);4.0
998;236;(212.0, 1.0);4.0
998;237;(196.0, 1.0);4.0
998;238;(180.0, 1.0);4.0
998;239;(164.0, 1.0);4.0
998;240;(148.0, 1.0);4.0
998;241;(132.0, 1.0);4.0
998;242;(116.0, 1.0);4.0
998;243;(100.0, 1.0);4.0
998;244;(84.0, 1.0);4.0
998;245;(68.0, 1.0);4.0
998;246;(52.0, 1.0);4.0
998;247;(36.0, 1.0);4.0
998;248;(20.0, 1.0);4.0
998;249;(4.0, 1.0);4.0
999;231;(296.0, 1.0);4.0
999;232;(280.0, 1.0);4.0
999;233;(264.0, 1.0);4.0
999;234;(248.0, 1.0);4.0
999;235;(232.0, 1.0);4.0
999;236;(216.0, 1.0);4.0
999;237;(200.0, 1.0);4.0
999;238;(184.0, 1.0);4.0
999;239;(168.0, 1.0);4.0
999;240;(152.0, 1.0);4.0
999;241;(136.0, 1.0);4.0
999;242;(120.0, 1.0);4.0
999;243;(104.0, 1.0);4.0
999;244;(88.0, 1.0);4.0
999;245;(72.0, 1.0);4.0
999;246;(56.0, 1.0);4.0
999;247;(40.0, 1.0);4.0
999;248;(24.0, 1.0);4.0
999;249;(8.0, 1.0);4.0
1000;232;(284.0, 1.0);4.0
1000;233;(268.0, 1.0);4.0
1000;234;(252.0, 1.0);4.0
1000;235;(236.0, 1.0);4.0
1000;236;(220.0, 1.0);4.0
1000;237;(204.0, 1.0);4.0
1000;238;(188.0, 1.0);4.0
1000;239;(172.0, 1.0);4.0
1000;240;(156.0, 1.0);4.0
1000;241;(140.0, 1.0);4.0
1000;242;(124.0, 1.0);4.0
1000;243;(108.0, 1.0);4.0
1000;244;(92.0, 1.0);4.0
1000;245;(76.0, 1.0);4.0
1000;246;(60.0, 1.0);4.0
1000;247;(44.0, 1.0);4.0
1000;248;(28.0, 1.0);4.0
1000;249;(12.0, 1.0);4.0
1001;232;(288.0, 1.0);4.0
1001;233;(272.0, 1.0);4.0
1001;234;(256.0, 1.0);4.0
1001;235;(240.0, 1.0);4.0
1001;236;(224.0, 1.0);4.0
1001;237;(208.0, 1.0);4.0
1001;238;(192.0, 1.0);4.0
1001;239;(176.0, 1.0);4.0
1001;240;(160.0, 1.0);4.0
1001;241;(144.0, 1.0);4.0
1001;242;(128.0, 1.0);4.0
1001;243;(112.0, 1.0);4.0
1001;244;(96.0, 1.0);4.0
1001;245;(80.0, 1.0);4.0
1001;246;(64.0, 1.0);4.0
1001;247;(48.0, 1.0);4.0
1001;248;(32.0, 1.0);4.0
1001;249;(16.0, 1.0);4.0
1001;250;(0, 1.0);4.0
1002;232;(292.0, 1.0);4.0
1002;233;(276.0, 1.0);4.0
1002;234;(260.0, 1.0);4.0
1002;235;(244.0, 1.0);4.0
1002;236;(228.0, 1.0);4.0
1002;237;(212.0, 1.0);4.0
1002;238;(196.0, 1.0);4.0
1002;239;(180.0, 1.0);4.0
1002;240;(164.0, 1.0);4.0
1002;241;(148.0, 1.0);4.0
1002;242;(132.0, 1.0);4.0
1002;243;(116.0, 1.0);4.0
1002;244;(100.0, 1.0);4.0
1002;245;(84.0, 1.0);4.0
1002;246;(68.0, 1.0);4.0
1002;247;(52.0, 1.0);4.0
1002;248;(36.0, 1.0);4.0
1002;249;(20.0, 1.0);4.0
1002;250;(4.0, 1.0);4.0
1003;232;(296.0, 1.0);4.0
1003;233;(280.0, 1.0);4.0
1003;234;(264.0, 1.0);4.0
1003;235;(248.0, 1.0);4.0
1003;236;(232.0, 1.0);4.0
1003;237;(216.0, 1.0);4.0
1003;238;(200.0, 1.0);4.0
1003;239;(184.0, 1.0);4.0
1003;240;(168.0, 1.0);4.0
1003;241;(152.0, 1.0);4.0
1003;242;(136.0, 1.0);4.0
1003;243;(120.0, 1.0);4.0
1003;244;(104.0, 1.0);4.0
1003;245;(88.0, 1.0);4.0
1003;246;(72.0, 1.0);4.0
1003;247;(56.0, 1.0);4.0
1003;248;(40.0, 1.0);4.0
1003;249;(24.0, 1.0);4.0
1003;250;(8.0, 1.0);4.0
1004;233;(284.0, 1.0);4.0
1004;234;(268.0, 1.0);4.0
1004;235;(252.0, 1.0);4.0
1004;236;(236.0, 1.0);4.0
1004;237;(220.0, 1.0);4.0
1004;238;(204.0, 1.0);4.0
1004;239;(188.0, 1.0);4.0
1004;240;(172.0, 1.0);4.0
1004;241;(156.0, 1.0);4.0
1004;242;(140.0, 1.0);4.0
1004;243;(124.0, 1.0);4.0
1004;244;(108.0, 1.0);4.0
1004;245;(92.0, 1.0);4.0
1004;246;(76.0, 1.0);4.0
1004;247;(60.0, 1.0);4.0
1004;248;(44.0, 1.0);4.0
1004;249;(28.0, 1.0);4.0
1004;250;(12.0, 1.0);4.0
1005;233;(288.0, 1.0);4.0
1005;234;(272.0, 1.0);4.0
1005;235;(256.0, 1.0);4.0
1005;236;(240.0, 1.0);4.0
1005;237;(224.0, 1.0);4.0
1005;238;(208.0, 1.0);4.0
1005;239;(192.0, 1.0);4.0
1005;240;(176.0, 1.0);4.0
1005;241;(160.0, 1.0);4.0
1005;242;(144.0, 1.0);4.0
1005;243;(128.0, 1.0);4.0
1005;244;(112.0, 1.0);4.0
1005;245;(96.0, 1.0);4.0
1005;246;(80.0, 1.0);4.0
1005;247;(64.0, 1.0);4.0
1005;248;(48.0, 1.0);4.0
1005;249;(32.0, 1.0);4.0
1005;250;(16.0, 1.0);4.0
1005;251;(0, 1.0);4.0
1006;233;(292.0, 1.0);4.0
1006;234;(276.0, 1.0);4.0
1006;235;(260.0, 1.0);4.0
1006;236;(244.0, 1.0);4.0
1006;237;(228.0, 1.0);4.0
1006;238;(212.0, 1.0);4.0
1006;239;(196.0, 1.0);4.0
1006;240;(180.0, 1.0);4.0
1006;241;(164.0, 1.0);4.0
1006;242;(148.0, 1.0);4.0
1006;243;(132.0, 1.0);4.0
1006;244;(116.0, 1.0);4.0
1006;245;(100.0, 1.0);4.0
1006;246;(84.0, 1.0);4.0
1006;247;(68.0, 1.0);4.0
1006;248;(52.0, 1.0);4.0
1006;249;(36.0, 1.0);4.0
1006;250;(20.0, 1.0);4.0
1006;251;(4.0, 1.0);4.0
1007;233;(296.0, 1.0);4.0
1007;234;(280.0, 1.0);4.0
1007;235;(264.0, 1.0);4.0
1007;236;(248.0, 1.0);4.0
1007;237;(232.0, 1.0);4.0
1007;238;(216.0, 1.0);4.0
1007;239;(200.0, 1.0);4.0
1007;240;(184.0, 1.0);4.0
1007;241;(168.0, 1.0);4.0
1007;242;(152.0, 1.0);4.0
1007;243;(136.0, 1.0);4.0
1007;244;(120.0, 1.0);4.0
1007;245;(104.0, 1.0);4.0
1007;246;(88.0, 1.0);4.0
1007;247;(72.0, 1.0);4.0
1007;248;(56.0, 1.0);4.0
1007;249;(40.0, 1.0);4.0
1007;250;(24.0, 1.0);4.0
1007;251;(8.0, 1.0);4.0
1008;234;(284.0, 1.0);4.0
1008;235;(268.0, 1.0);4.0
1008;236;(252.0, 1.0);4.0
1008;237;(236.0, 1.0);4.0
1008;238;(220.0, 1.0);4.0
1008;239;(204.0, 1.0);4.0
1008;240;(188.0, 1.0);4.0
1008;241;(172.0, 1.0);4.0
1008;242;(156.0, 1.0);4.0
1008;243;(140.0, 1.0);4.0
1008;244;(124.0, 1.0);4.0
1008;245;(108.0, 1.0);4.0
1008;246;(92.0, 1.0);4.0
1008;247;(76.0, 1.0);4.0
1008;248;(60.0, 1.0);4.0
1008;249;(44.0, 1.0);4.0
1008;250;(28.0, 1.0);4.0
1008;251;(12.0, 1.0);4.0
1009;234;(288.0, 1.0);4.0
1009;235;(272.0, 1.0);4.0
1009;236;(256.0, 1.0);4.0
1009;237;(240.0, 1.0);4.0
1009;238;(224.0, 1.0);4.0
1009;239;(208.0, 1.0);4.0
1009;240;(192.0, 1.0);4.0
1009;241;(176.0, 1.0);4.0
1009;242;(160.0, 1.0);4.0
1009;243;(144.0, 1.0);4.0
1009;244;(128.0, 1.0);4.0
1009;245;(112.0, 1.0);4.0
1009;246;(96.0, 1.0);4.0
1009;247;(80.0, 1.0);4.0
1009;248;(64.0, 1.0);4.0
1009;249;(48.0, 1.0);4.0
1009;250;(32.0, 1.0);4.0
1009;251;(16.0, 1.0);4.0
1009;252;(0, 1.0);4.0
1010;234;(292.0, 1.0);4.0
1010;235;(276.0, 1.0);4.0
1010;236;(260.0, 1.0);4.0
1010;237;(244.0, 1.0);4.0
1010;238;(228.0, 1.0);4.0
1010;239;(212.0, 1.0);4.0
1010;240;(196.0, 1.0);4.0
1010;241;(180.0, 1.0);4.0
1010;242;(164.0, 1.0);4.0
1010;243;(148.0, 1.0);4.0
1010;244;(132.0, 1.0);4.0
1010;245;(116.0, 1.0);4.0
1010;246;(100.0, 1.0);4.0
1010;247;(84.0, 1.0);4.0
1010;248;(68.0, 1.0);4.0
1010;249;(52.0, 1.0);4.0
1010;250;(36.0, 1.0);4.0
1010;251;(20.0, 1.0);4.0
1010;252;(4.0, 1.0);4.0
1011;234;(296.0, 1.0);4.0
1011;235;(280.0, 1.0);4.0
1011;236;(264.0, 1.0);4.0
1011;237;(248.0, 1.0);4.0
1011;238;(232.0, 1.0);4.0
1011;239;(216.0, 1.0);4.0
1011;240;(200.0, 1.0);4.0
1011;241;(184.0, 1.0);4.0
1011;242;(168.0, 1.0);4.0
1011;243;(152.0, 1.0);4.0
1011;244;(136.0, 1.0);4.0
1011;245;(120.0, 1.0);4.0
1011;246;(104.0, 1.0);4.0
1011;247;(88.0, 1.0);4.0
1011;248;(72.0, 1.0);4.0
1011;249;(56.0, 1.0);4.0
1011;250;(40.0, 1.0);4.0
1011;251;(24.0, 1.0);4.0
1011;252;(8.0, 1.0);4.0
1012;235;(284.0, 1.0);4.0
1012;236;(268.0, 1.0);4.0
1012;237;(252.0, 1.0);4.0
1012;238;(236.0, 1.0);4.0
1012;239;(220.0, 1.0);4.0
1012;240;(204.0, 1.0);4.0
1012;241;(188.0, 1.0);4.0
1012;242;(172.0, 1.0);4.0
1012;243;(156.0, 1.0);4.0
1012;244;(140.0, 1.0);4.0
1012;245;(124.0, 1.0);4.0
1012;246;(108.0, 1.0);4.0
1012;247;(92.0, 1.0);4.0
1012;248;(76.0, 1.0);4.0
1012;249;(60.0, 1.0);4.0
1012;250;(44.0, 1.0);4.0
1012;251;(28.0, 1.0);4.0
1012;252;(12.0, 1.0);4.0
1013;235;(288.0, 1.0);4.0
1013;236;(272.0, 1.0);4.0
1013;237;(256.0, 1.0);4.0
1013;238;(240.0, 1.0);4.0
1013;239;(224.0, 1.0);4.0
1013;240;(208.0, 1.0);4.0
1013;241;(192.0, 1.0);4.0
1013;242;(176.0, 1.0);4.0
1013;243;(160.0, 1.0);4.0
1013;244;(144.0, 1.0);4.0
1013;245;(128.0, 1.0);4.0
1013;246;(112.0, 1.0);4.0
1013;247;(96.0, 1.0);4.0
1013;248;(80.0, 1.0);4.0
1013;249;(64.0, 1.0);4.0
1013;250;(48.0, 1.0);4.0
1013;251;(32.0, 1.0);4.0
1013;252;(16.0, 1.0);4.0
1013;253;(0, 1.0);4.0
1014;235;(292.0, 1.0);4.0
1014;236;(276.0, 1.0);4.0
1014;237;(260.0, 1.0);4.0
1014;238;(244.0, 1.0);4.0
1014;239;(228.0, 1.0);4.0
1014;240;(212.0, 1.0);4.0
1014;241;(196.0, 1.0);4.0
1014;242;(180.0, 1.0);4.0
1014;243;(164.0, 1.0);4.0
1014;244;(148.0, 1.0);4.0
1014;245;(132.0, 1.0);4.0
1014;246;(116.0, 1.0);4.0
1014;247;(100.0, 1.0);4.0
1014;248;(84.0, 1.0);4.0
1014;249;(68.0, 1.0);4.0
1014;250;(52.0, 1.0);4.0
1014;251;(36.0, 1.0);4.0
1014;252;(20.0, 1.0);4.0
1014;253;(4.0, 1.0);4.0
1015;235;(296.0, 1.0);4.0
1015;236;(280.0, 1.0);4.0
1015;237;(264.0, 1.0);4.0
1015;238;(248.0, 1.0);4.0
1015;239;(232.0, 1.0);4.0
1015;240;(216.0, 1.0);4.0
1015;241;(200.0, 1.0);4.0
1015;242;(184.0, 1.0);4.0
1015;243;(168.0, 1.0);4.0
1015;244;(152.0, 1.0);4.0
1015;245;(136.0, 1.0);4.0
1015;246;(120.0, 1.0);4.0
1015;247;(104.0, 1.0);4.0
1015;248;(88.0, 1.0);4.0
1015;249;(72.0, 1.0);4.0
1015;250;(56.0, 1.0);4.0
1015;251;(40.0, 1.0);4.0
1015;252;(24.0, 1.0);4.0
1015;253;(8.0, 1.0);4.0
1016;236;(284.0, 1.0);4.0
1016;237;(268.0, 1.0);4.0
1016;238;(252.0, 1.0);4.0
1016;239;(236.0, 1.0);4.0
1016;240;(220.0, 1.0);4.0
1016;241;(204.0, 1.0);4.0
1016;242;(188.0, 1.0);4.0
1016;243;(172.0, 1.0);4.0
1016;244;(156.0, 1.0);4.0
1016;245;(140.0, 1.0);4.0
1016;246;(124.0, 1.0);4.0
1016;247;(108.0, 1.0);4.0
1016;248;(92.0, 1.0);4.0
1016;249;(76.0, 1.0);4.0
1016;250;(60.0, 1.0);4.0
1016;251;(44.0, 1.0);4.0
1016;252;(28.0, 1.0);4.0
1016;253;(12.0, 1.0);4.0
